"Striker","Season","Bowler","Runs","Dismissed","Balls","Run_Out","Stadium","Bowling_Team","Batting_Team","Average","Strike_Rate"
"Adam Gilchrist",2008,"Virat Kohli",4,0,6,0,"All","All","All",Inf,66.6666666666667
"Adam Gilchrist",2008,"Yusuf Pathan",10,1,9,0,"All","All","All",10,111.111111111111
"Adam Gilchrist",2008,"Yuvraj Singh",9,0,3,0,"All","All","All",Inf,300
"Adam Gilchrist",2008,"Zaheer Khan",5,1,4,0,"All","All","All",5,125
"Adam Gilchrist",2009,"Ajit Agarkar",7,0,4,0,"All","All","All",Inf,175
"Adam Gilchrist",2009,"Albie Morkel",11,1,4,0,"All","All","All",11,275
"Adam Gilchrist",2009,"Amit Mishra",17,1,10,0,"All","All","All",17,170
"Adam Gilchrist",2009,"Anil Kumble",18,1,22,0,"All","All","All",18,81.8181818181818
"Adam Gilchrist",2009,"Ashish Nehra",39,0,14,0,"All","All","All",Inf,278.571428571429
"Adam Gilchrist",2009,"Ashok Dinda",8,1,6,0,"All","All","All",8,133.333333333333
"Adam Gilchrist",2009,"Balachandra Akhil",3,1,4,0,"All","All","All",3,75
"Adam Gilchrist",2009,"Brad Hodge",4,1,5,0,"All","All","All",4,80
"Adam Gilchrist",2009,"Brett Lee",11,0,12,0,"All","All","All",Inf,91.6666666666667
"Adam Gilchrist",2009,"Dale Steyn",15,0,7,0,"All","All","All",Inf,214.285714285714
"Adam Gilchrist",2009,"David Hussey",4,0,3,0,"All","All","All",Inf,133.333333333333
"Adam Gilchrist",2009,"Dhawal Kulkarni",1,0,1,0,"All","All","All",Inf,100
"Adam Gilchrist",2009,"Dirk Nannes",39,1,16,0,"All","All","All",39,243.75
"Adam Gilchrist",2009,"Dwayne Bravo",10,1,9,0,"All","All","All",10,111.111111111111
"Adam Gilchrist",2009,"Harbhajan Singh",14,0,9,0,"All","All","All",Inf,155.555555555556
"Adam Gilchrist",2009,"Irfan Pathan",26,0,11,0,"All","All","All",Inf,236.363636363636
"Adam Gilchrist",2009,"Ishant Sharma",10,0,11,0,"All","All","All",Inf,90.9090909090909
"Adam Gilchrist",2009,"Jacques Kallis",13,0,9,0,"All","All","All",Inf,144.444444444444
"Adam Gilchrist",2009,"Jesse Ryder",14,0,6,0,"All","All","All",Inf,233.333333333333
"Adam Gilchrist",2009,"Kevin Pietersen",4,1,5,0,"All","All","All",4,80
"Adam Gilchrist",2009,"Lakshmipathy Balaji",27,0,11,0,"All","All","All",Inf,245.454545454545
"Adam Gilchrist",2009,"Lasith Malinga",20,0,19,0,"All","All","All",Inf,105.263157894737
"Adam Gilchrist",2009,"Manpreet Gony",1,0,1,0,"All","All","All",Inf,100
"Adam Gilchrist",2009,"Mashrafe Mortaza",23,0,11,0,"All","All","All",Inf,209.090909090909
"Adam Gilchrist",2009,"Morne Morkel",8,0,7,0,"All","All","All",Inf,114.285714285714
"Adam Gilchrist",2009,"Munaf Patel",10,0,7,0,"All","All","All",Inf,142.857142857143
"Adam Gilchrist",2009,"Murali Kartik",0,0,2,0,"All","All","All",NA,0
"Adam Gilchrist",2009,"Muthiah Muralidaran",5,0,3,0,"All","All","All",Inf,166.666666666667
"Adam Gilchrist",2009,"Pradeep Sangwan",17,1,8,0,"All","All","All",17,212.5
"Adam Gilchrist",2009,"Praveen Kumar",18,0,12,0,"All","All","All",Inf,150
"Adam Gilchrist",2009,"Rajat Bhatia",9,0,4,0,"All","All","All",Inf,225
"Adam Gilchrist",2009,"Ramesh Powar",0,1,2,0,"All","All","All",0,0
"Adam Gilchrist",2009,"Ravindra Jadeja",2,1,3,0,"All","All","All",2,66.6666666666667
"Adam Gilchrist",2009,"Roelof van der Merwe",1,0,1,0,"All","All","All",Inf,100
"Adam Gilchrist",2009,"Rohan Raje",4,1,5,0,"All","All","All",4,80
"Adam Gilchrist",2009,"Shane Harwood",5,0,7,0,"All","All","All",Inf,71.4285714285714
"Adam Gilchrist",2009,"Shane Warne",7,0,4,0,"All","All","All",Inf,175
"Adam Gilchrist",2009,"Sreesanth",6,1,4,0,"All","All","All",6,150
"Adam Gilchrist",2009,"Suresh Raina",0,1,1,0,"All","All","All",0,0
"Adam Gilchrist",2009,"Tillakaratne Dilshan",13,0,15,0,"All","All","All",Inf,86.6666666666667
"Adam Gilchrist",2009,"Virender Sehwag",23,0,6,0,"All","All","All",Inf,383.333333333333
"Adam Gilchrist",2009,"Yusuf Pathan",17,1,18,0,"All","All","All",17,94.4444444444444
"Adam Gilchrist",2009,"Zaheer Khan",11,0,6,0,"All","All","All",Inf,183.333333333333
"Adam Gilchrist",2010,"Aditya Dole",17,1,6,0,"All","All","All",17,283.333333333333
"Adam Gilchrist",2010,"Ajit Agarkar",8,1,4,0,"All","All","All",8,200
"Adam Gilchrist",2010,"Albie Morkel",15,0,8,0,"All","All","All",Inf,187.5
"Adam Gilchrist",2010,"Amit Mishra",5,0,5,0,"All","All","All",Inf,100
"Adam Gilchrist",2010,"Angelo Mathews",6,0,7,0,"All","All","All",Inf,85.7142857142857
"Adam Gilchrist",2010,"Anil Kumble",12,2,8,0,"All","All","All",6,150
"Adam Gilchrist",2010,"Ashish Nehra",4,1,4,0,"All","All","All",4,100
"Adam Gilchrist",2010,"Brad Hodge",10,1,5,0,"All","All","All",10,200
"Adam Gilchrist",2010,"Charl Langeveldt",12,0,7,0,"All","All","All",Inf,171.428571428571
"Adam Gilchrist",2010,"Dale Steyn",6,1,6,0,"All","All","All",6,100
"Adam Gilchrist",2010,"Dirk Nannes",6,0,5,0,"All","All","All",Inf,120
"Adam Gilchrist",2010,"Doug Bollinger",8,1,11,0,"All","All","All",8,72.7272727272727
"Adam Gilchrist",2010,"Dwayne Bravo",1,0,1,0,"All","All","All",Inf,100
"Adam Gilchrist",2010,"Harbhajan Singh",4,1,7,0,"All","All","All",4,57.1428571428571
"Adam Gilchrist",2010,"Irfan Pathan",7,1,7,0,"All","All","All",7,100
"Adam Gilchrist",2010,"Ishant Sharma",10,0,6,0,"All","All","All",Inf,166.666666666667
"Adam Gilchrist",2010,"Jacques Kallis",15,0,6,0,"All","All","All",Inf,250
"Adam Gilchrist",2010,"Lasith Malinga",9,0,5,0,"All","All","All",Inf,180
"Adam Gilchrist",2010,"Laxmi Shukla",9,0,4,0,"All","All","All",Inf,225
"Adam Gilchrist",2010,"Murali Kartik",7,0,6,0,"All","All","All",Inf,116.666666666667
"Adam Gilchrist",2010,"Muthiah Muralidaran",1,0,1,0,"All","All","All",Inf,100
"Adam Gilchrist",2010,"Praveen Kumar",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Adam Gilchrist",2010,"Ravichandran Ashwin",19,2,20,0,"All","All","All",9.5,95
"Adam Gilchrist",2010,"Sarabjit Ladda",10,1,5,0,"All","All","All",10,200
"Adam Gilchrist",2010,"Shalabh Srivastava",8,1,3,0,"All","All","All",8,266.666666666667
"Adam Gilchrist",2010,"Shane Bond",1,0,1,0,"All","All","All",Inf,100
"Adam Gilchrist",2010,"Shane Watson",15,0,5,0,"All","All","All",Inf,300
"Adam Gilchrist",2010,"Sreesanth",22,0,5,0,"All","All","All",Inf,440
"Adam Gilchrist",2010,"Sudeep Tyagi",17,0,5,0,"All","All","All",Inf,340
"Adam Gilchrist",2010,"Sumit Narwal",1,1,3,0,"All","All","All",1,33.3333333333333
"Adam Gilchrist",2010,"Vikramjeet Malik",5,0,2,0,"All","All","All",Inf,250
"Adam Gilchrist",2010,"Vinay Kumar",1,0,1,0,"All","All","All",Inf,100
"Adam Gilchrist",2010,"Yogesh Nagar",9,0,4,0,"All","All","All",Inf,225
"Adam Gilchrist",2010,"Yusuf Pathan",2,0,6,0,"All","All","All",Inf,33.3333333333333
"Adam Gilchrist",2010,"Zaheer Khan",5,1,3,0,"All","All","All",5,166.666666666667
"Adam Gilchrist",2011,"Abhimanyu Mithun",18,0,12,0,"All","All","All",Inf,150
"Adam Gilchrist",2011,"Ajit Agarkar",16,0,6,0,"All","All","All",Inf,266.666666666667
"Adam Gilchrist",2011,"Albie Morkel",1,1,2,0,"All","All","All",1,50
"Adam Gilchrist",2011,"Alfonso Thomas",1,1,3,0,"All","All","All",1,33.3333333333333
"Adam Gilchrist",2011,"Amit Mishra",14,1,15,0,"All","All","All",14,93.3333333333333
"Adam Gilchrist",2011,"Anand Rajan",10,0,6,0,"All","All","All",Inf,166.666666666667
"Adam Gilchrist",2011,"Bhuvneshwar Kumar",1,0,3,0,"All","All","All",Inf,33.3333333333333
"Adam Gilchrist",2011,"Brett Lee",13,0,9,0,"All","All","All",Inf,144.444444444444
"Adam Gilchrist",2011,"Charl Langeveldt",28,1,12,0,"All","All","All",28,233.333333333333
"Adam Gilchrist",2011,"Chris Gayle",23,0,14,0,"All","All","All",Inf,164.285714285714
"Adam Gilchrist",2011,"Dale Steyn",14,0,14,0,"All","All","All",Inf,100
"Adam Gilchrist",2011,"Dan Christian",27,1,12,0,"All","All","All",27,225
"Adam Gilchrist",2011,"Dhawal Kulkarni",1,0,2,0,"All","All","All",Inf,50
"Adam Gilchrist",2011,"Harbhajan Singh",9,1,11,0,"All","All","All",9,81.8181818181818
"Adam Gilchrist",2011,"Iqbal Abdulla",7,1,9,0,"All","All","All",7,77.7777777777778
"Adam Gilchrist",2011,"Irfan Pathan",21,0,16,0,"All","All","All",Inf,131.25
"Adam Gilchrist",2011,"Ishant Sharma",9,0,11,0,"All","All","All",Inf,81.8181818181818
"Adam Gilchrist",2011,"James Hopes",2,0,2,0,"All","All","All",Inf,100
"Adam Gilchrist",2011,"Jean-Paul Duminy",12,0,15,0,"All","All","All",Inf,80
"Adam Gilchrist",2011,"Johan van der Wath",10,0,5,0,"All","All","All",Inf,200
"Adam Gilchrist",2011,"Lakshmipathy Balaji",5,0,5,0,"All","All","All",Inf,100
"Adam Gilchrist",2011,"Lasith Malinga",5,1,6,0,"All","All","All",5,83.3333333333333
"Adam Gilchrist",2011,"Manpreet Gony",11,0,4,0,"All","All","All",Inf,275
"Adam Gilchrist",2011,"Morne Morkel",10,1,14,0,"All","All","All",10,71.4285714285714
"Adam Gilchrist",2011,"Munaf Patel",1,0,2,0,"All","All","All",Inf,50
"Adam Gilchrist",2011,"Pragyan Ojha",15,0,6,0,"All","All","All",Inf,250
"Adam Gilchrist",2011,"RP Singh",5,1,10,0,"All","All","All",5,50
"Adam Gilchrist",2011,"Rahul Sharma",0,1,3,0,"All","All","All",0,0
"Adam Gilchrist",2011,"Ravichandran Ashwin",11,0,9,0,"All","All","All",Inf,122.222222222222
"Adam Gilchrist",2011,"Rohit Sharma",11,0,7,0,"All","All","All",Inf,157.142857142857
"Adam Gilchrist",2011,"Shane Warne",11,0,4,0,"All","All","All",Inf,275
"Adam Gilchrist",2011,"Shane Watson",0,1,2,0,"All","All","All",0,0
"Adam Gilchrist",2011,"Shaun Tait",6,0,3,0,"All","All","All",Inf,200
"Adam Gilchrist",2011,"Shrikant Wagh",1,0,1,0,"All","All","All",Inf,100
"Adam Gilchrist",2011,"Siddharth Trivedi",11,0,7,0,"All","All","All",Inf,157.142857142857
"Adam Gilchrist",2011,"Sreenath Aravind",23,0,10,0,"All","All","All",Inf,230
"Adam Gilchrist",2011,"Sreesanth",4,0,5,0,"All","All","All",Inf,80
"Adam Gilchrist",2011,"Tim Southee",7,0,4,0,"All","All","All",Inf,175
"Adam Gilchrist",2011,"Tirumalasetti Suman",1,0,2,0,"All","All","All",Inf,50
"Adam Gilchrist",2011,"Varun Aaron",1,1,3,0,"All","All","All",1,33.3333333333333
"Adam Gilchrist",2011,"Virat Kohli",4,0,2,0,"All","All","All",Inf,200
"Adam Gilchrist",2011,"Wayne Parnell",1,0,1,0,"All","All","All",Inf,100
"Adam Gilchrist",2011,"Yogesh Nagar",1,0,1,0,"All","All","All",Inf,100
"Adam Gilchrist",2011,"Yusuf Pathan",1,0,4,0,"All","All","All",Inf,25
"Adam Gilchrist",2011,"Zaheer Khan",0,1,1,1,"All","All","All",0,0
"Adam Gilchrist",2012,"Albie Morkel",12,0,10,0,"All","All","All",Inf,120
"Adam Gilchrist",2012,"Amit Singh",2,1,4,0,"All","All","All",2,50
"Adam Gilchrist",2012,"Angelo Mathews",13,1,9,0,"All","All","All",13,144.444444444444
"Adam Gilchrist",2012,"Ashish Nehra",6,0,6,0,"All","All","All",Inf,100
"Adam Gilchrist",2012,"Ashok Dinda",4,0,7,0,"All","All","All",Inf,57.1428571428571
"Adam Gilchrist",2012,"Ben Hilfenhaus",6,0,10,0,"All","All","All",Inf,60
"Adam Gilchrist",2012,"Brett Lee",9,0,6,0,"All","All","All",Inf,150
"Adam Gilchrist",2012,"Dwayne Bravo",7,0,4,0,"All","All","All",Inf,175
"Adam Gilchrist",2012,"Jacques Kallis",16,0,15,0,"All","All","All",Inf,106.666666666667
"Adam Gilchrist",2012,"Johan Botha",14,0,8,0,"All","All","All",Inf,175
"Adam Gilchrist",2012,"Lakshmipathy Balaji",2,0,2,0,"All","All","All",Inf,100
"Adam Gilchrist",2012,"Marlon Samuels",4,1,6,1,"All","All","All",4,66.6666666666667
"Adam Gilchrist",2012,"Morne Morkel",9,0,11,0,"All","All","All",Inf,81.8181818181818
"Adam Gilchrist",2012,"Ravichandran Ashwin",16,0,14,0,"All","All","All",Inf,114.285714285714
"Adam Gilchrist",2012,"Siddharth Trivedi",11,0,6,0,"All","All","All",Inf,183.333333333333
"Adam Gilchrist",2012,"Sunil Narine",16,1,13,0,"All","All","All",16,123.076923076923
"Adam Gilchrist",2012,"Umesh Yadav",0,1,1,0,"All","All","All",0,0
"Adam Gilchrist",2012,"Yo Mahesh",23,0,8,0,"All","All","All",Inf,287.5
"Adam Gilchrist",2012,"Yusuf Pathan",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Adam Gilchrist",2013,"Ajit Chandila",4,0,9,0,"All","All","All",Inf,44.4444444444444
"Adam Gilchrist",2013,"Amit Mishra",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Adam Gilchrist",2013,"Angelo Mathews",0,1,2,0,"All","All","All",0,0
"Adam Gilchrist",2013,"Ankit Rajpoot",9,0,4,0,"All","All","All",Inf,225
"Adam Gilchrist",2013,"Ashish Nehra",27,0,11,0,"All","All","All",Inf,245.454545454545
"Adam Gilchrist",2013,"Ashok Dinda",1,0,2,0,"All","All","All",Inf,50
"Adam Gilchrist",2013,"Bhuvneshwar Kumar",18,1,9,0,"All","All","All",18,200
"Adam Gilchrist",2013,"Dale Steyn",6,0,11,0,"All","All","All",Inf,54.5454545454545
"Adam Gilchrist",2013,"Daren Sammy",0,1,1,0,"All","All","All",0,0
"Adam Gilchrist",2013,"Dirk Nannes",0,1,2,0,"All","All","All",0,0
"Adam Gilchrist",2013,"Hanuma Vihari",2,0,5,0,"All","All","All",Inf,40
"Adam Gilchrist",2013,"Irfan Pathan",11,2,8,0,"All","All","All",5.5,137.5
"Adam Gilchrist",2013,"Ishant Sharma",23,0,15,0,"All","All","All",Inf,153.333333333333
"Adam Gilchrist",2013,"Jacques Kallis",1,0,6,0,"All","All","All",Inf,16.6666666666667
"Adam Gilchrist",2013,"James Faulkner",10,0,5,0,"All","All","All",Inf,200
"Adam Gilchrist",2013,"Jaydev Unadkat",18,0,13,0,"All","All","All",Inf,138.461538461538
"Adam Gilchrist",2013,"Karn Sharma",1,1,3,0,"All","All","All",1,33.3333333333333
"Adam Gilchrist",2013,"Kevon Cooper",5,1,5,0,"All","All","All",5,100
"Adam Gilchrist",2013,"Lakshmipathy Balaji",7,0,12,0,"All","All","All",Inf,58.3333333333333
"Adam Gilchrist",2013,"Moises Henriques",7,0,4,0,"All","All","All",Inf,175
"Adam Gilchrist",2013,"Morne Morkel",3,0,4,0,"All","All","All",Inf,75
"Adam Gilchrist",2013,"Muthiah Muralidaran",23,0,9,0,"All","All","All",Inf,255.555555555556
"Adam Gilchrist",2013,"Nathan Coulter-Nile",5,1,7,0,"All","All","All",5,71.4285714285714
"Adam Gilchrist",2013,"Rajat Bhatia",2,1,2,0,"All","All","All",2,100
"Adam Gilchrist",2013,"Sachithra Senanayake",18,1,16,0,"All","All","All",18,112.5
"Adam Gilchrist",2013,"Sarabjit Ladda",6,0,3,0,"All","All","All",Inf,200
"Adam Gilchrist",2013,"Shane Watson",7,0,7,0,"All","All","All",Inf,100
"Adam Gilchrist",2013,"Siddarth Kaul",6,0,3,0,"All","All","All",Inf,200
"Adam Gilchrist",2013,"Siddharth Trivedi",4,0,3,0,"All","All","All",Inf,133.333333333333
"Adam Gilchrist",2013,"Sreesanth",12,1,5,0,"All","All","All",12,240
"Adam Gilchrist",2013,"Thisara Perera",18,0,9,0,"All","All","All",Inf,200
"Adam Gilchrist",2013,"Umesh Yadav",1,0,3,0,"All","All","All",Inf,33.3333333333333
"Adam Gilchrist",2013,"Vinay Kumar",16,0,12,0,"All","All","All",Inf,133.333333333333
"Adam Gilchrist",2013,"Zaheer Khan",21,0,16,0,"All","All","All",Inf,131.25
"Adam Milne",2017,"Ben Stokes",0,1,1,0,"All","All","All",0,0
"Adam Milne",2017,"Imran Tahir",3,1,6,0,"All","All","All",3,50
"Adam Milne",2017,"Jaydev Unadkat",3,0,3,0,"All","All","All",Inf,100
"Adam Milne",2017,"Mitchell McClenaghan",0,0,1,0,"All","All","All",NA,0
"Adam Milne",2017,"Shardul Thakur",1,0,1,0,"All","All","All",Inf,100
"Adam Milne",2021,"Deepak Chahar",2,0,2,0,"All","All","All",Inf,100
"Adam Milne",2021,"Dwayne Bravo",2,1,4,0,"All","All","All",2,50
"Adam Milne",2021,"Harshal Patel",0,1,1,0,"All","All","All",0,0
"Adam Milne",2021,"Josh Hazlewood",2,0,4,0,"All","All","All",Inf,50
"Adam Milne",2021,"Lockie Ferguson",1,0,1,0,"All","All","All",Inf,100
"Adam Milne",2021,"Moeen Ali",1,0,1,0,"All","All","All",Inf,100
"Adam Milne",2021,"Shardul Thakur",8,0,4,0,"All","All","All",Inf,200
"Adam Voges",2010,"Albie Morkel",3,1,3,0,"All","All","All",3,100
"Adam Voges",2010,"Amit Mishra",4,1,5,0,"All","All","All",4,80
"Adam Voges",2010,"Angelo Mathews",5,0,3,0,"All","All","All",Inf,166.666666666667
"Adam Voges",2010,"Anil Kumble",3,0,3,0,"All","All","All",Inf,100
"Adam Voges",2010,"Ashok Dinda",6,1,5,0,"All","All","All",6,120
"Adam Voges",2010,"Brad Hodge",5,0,2,0,"All","All","All",Inf,250
"Adam Voges",2010,"Dale Steyn",5,0,7,0,"All","All","All",Inf,71.4285714285714
"Adam Voges",2010,"Farveez Maharoof",1,0,3,0,"All","All","All",Inf,33.3333333333333
"Adam Voges",2010,"Harbhajan Singh",6,0,9,0,"All","All","All",Inf,66.6666666666667
"Adam Voges",2010,"Irfan Pathan",25,0,11,0,"All","All","All",Inf,227.272727272727
"Adam Voges",2010,"Ishant Sharma",15,0,8,0,"All","All","All",Inf,187.5
"Adam Voges",2010,"Jacques Kallis",8,0,10,0,"All","All","All",Inf,80
"Adam Voges",2010,"Jaydev Unadkat",1,0,2,0,"All","All","All",Inf,50
"Adam Voges",2010,"Kieron Pollard",10,0,6,0,"All","All","All",Inf,166.666666666667
"Adam Voges",2010,"Lasith Malinga",4,0,5,0,"All","All","All",Inf,80
"Adam Voges",2010,"Laxmi Shukla",1,0,1,0,"All","All","All",Inf,100
"Adam Voges",2010,"Murali Kartik",9,0,5,0,"All","All","All",Inf,180
"Adam Voges",2010,"Muthiah Muralidaran",6,0,5,0,"All","All","All",Inf,120
"Adam Voges",2010,"Pankaj Singh",10,0,4,0,"All","All","All",Inf,250
"Adam Voges",2010,"Piyush Chawla",9,0,5,0,"All","All","All",Inf,180
"Adam Voges",2010,"Rusty Theron",1,0,4,0,"All","All","All",Inf,25
"Adam Voges",2010,"Sanath Jayasuriya",8,0,5,0,"All","All","All",Inf,160
"Adam Voges",2010,"Sarabjit Ladda",2,0,2,0,"All","All","All",Inf,100
"Adam Voges",2010,"Shadab Jakati",5,0,8,0,"All","All","All",Inf,62.5
"Adam Voges",2010,"Shane Bond",3,0,3,0,"All","All","All",Inf,100
"Adam Voges",2010,"Thilan Thushara",6,0,3,0,"All","All","All",Inf,200
"Adam Voges",2010,"Umesh Yadav",8,0,7,0,"All","All","All",Inf,114.285714285714
"Adam Voges",2010,"Vinay Kumar",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Adam Voges",2010,"Yuvraj Singh",10,0,4,0,"All","All","All",Inf,250
"Adam Voges",2010,"Zaheer Khan",0,1,2,0,"All","All","All",0,0
"Adam Zampa",2016,"Ashish Nehra",0,1,1,0,"All","All","All",0,0
"Adam Zampa",2017,"Amit Mishra",5,1,6,0,"All","All","All",5,83.3333333333333
"Adam Zampa",2017,"Zaheer Khan",0,0,1,0,"All","All","All",NA,0
"Aditya Dole",2010,"Dhawal Kulkarni",11,0,4,0,"All","All","All",Inf,275
"Aditya Dole",2010,"Harbhajan Singh",5,1,4,0,"All","All","All",5,125
"Aditya Dole",2010,"Harmeet Singh",0,0,2,0,"All","All","All",NA,0
"Aditya Dole",2010,"Lasith Malinga",7,0,5,0,"All","All","All",Inf,140
"Aditya Dole",2010,"Ryan Harris",4,1,2,0,"All","All","All",4,200
"Aditya Dole",2010,"Zaheer Khan",7,0,5,0,"All","All","All",Inf,140
"Aditya Tare",2010,"Amit Uniyal",15,0,6,0,"All","All","All",Inf,250
"Aditya Tare",2010,"Dale Steyn",5,0,6,0,"All","All","All",Inf,83.3333333333333
"Aditya Tare",2010,"Dimitri Mascarenhas",0,1,1,0,"All","All","All",0,0
"Aditya Tare",2010,"Jacques Kallis",4,1,3,0,"All","All","All",4,133.333333333333
"Aditya Tare",2010,"Pradeep Sangwan",16,1,8,0,"All","All","All",16,200
"Aditya Tare",2010,"Praveen Kumar",0,0,1,0,"All","All","All",NA,0
"Aditya Tare",2010,"Sarabjit Ladda",1,0,2,0,"All","All","All",Inf,50
"Aditya Tare",2010,"Shane Bond",1,1,3,0,"All","All","All",1,33.3333333333333
"Aditya Tare",2010,"Shaun Tait",8,0,6,0,"All","All","All",Inf,133.333333333333
"Aditya Tare",2013,"Albie Morkel",2,2,5,0,"All","All","All",1,40
"Aditya Tare",2013,"Ankeet Chavan",9,0,8,0,"All","All","All",Inf,112.5
"Aditya Tare",2013,"Azhar Mahmood",10,0,5,0,"All","All","All",Inf,200
"Aditya Tare",2013,"James Faulkner",24,0,12,0,"All","All","All",Inf,200
"Aditya Tare",2013,"Kevon Cooper",7,2,8,0,"All","All","All",3.5,87.5
"Aditya Tare",2013,"Mohit Sharma",5,0,3,0,"All","All","All",Inf,166.666666666667
"Aditya Tare",2013,"Praveen Kumar",5,0,4,0,"All","All","All",Inf,125
"Aditya Tare",2013,"Pravin Tambe",12,0,8,0,"All","All","All",Inf,150
"Aditya Tare",2013,"Sandeep Sharma",7,1,3,0,"All","All","All",7,233.333333333333
"Aditya Tare",2013,"Shane Watson",19,0,9,0,"All","All","All",Inf,211.111111111111
"Aditya Tare",2013,"Siddharth Trivedi",8,0,5,0,"All","All","All",Inf,160
"Aditya Tare",2013,"Stuart Binny",9,0,4,0,"All","All","All",Inf,225
"Aditya Tare",2013,"Vikramjeet Malik",6,0,10,0,"All","All","All",Inf,60
"Aditya Tare",2014,"Albie Morkel",9,0,10,0,"All","All","All",Inf,90
"Aditya Tare",2014,"Ashish Nehra",0,1,1,0,"All","All","All",0,0
"Aditya Tare",2014,"Ben Hilfenhaus",9,0,4,0,"All","All","All",Inf,225
"Aditya Tare",2014,"Dale Steyn",3,1,3,0,"All","All","All",3,100
"Aditya Tare",2014,"Imran Tahir",4,1,3,0,"All","All","All",4,133.333333333333
"Aditya Tare",2014,"Irfan Pathan",4,0,2,0,"All","All","All",Inf,200
"Aditya Tare",2014,"Ishwar Pandey",10,1,7,0,"All","All","All",10,142.857142857143
"Aditya Tare",2014,"Jacques Kallis",1,0,1,0,"All","All","All",Inf,100
"Aditya Tare",2014,"James Faulkner",6,0,1,0,"All","All","All",Inf,600
"Aditya Tare",2014,"Jaydev Unadkat",8,0,2,0,"All","All","All",Inf,400
"Aditya Tare",2014,"Jean-Paul Duminy",1,0,1,0,"All","All","All",Inf,100
"Aditya Tare",2014,"Lakshmipathy Balaji",15,0,5,0,"All","All","All",Inf,300
"Aditya Tare",2014,"Mitchell Starc",1,0,3,0,"All","All","All",Inf,33.3333333333333
"Aditya Tare",2014,"Mohammed Shami",5,0,4,0,"All","All","All",Inf,125
"Aditya Tare",2014,"Mohit Sharma",9,1,8,0,"All","All","All",9,112.5
"Aditya Tare",2014,"Morne Morkel",2,0,4,0,"All","All","All",Inf,50
"Aditya Tare",2014,"Ravichandran Ashwin",4,0,5,0,"All","All","All",Inf,80
"Aditya Tare",2014,"Rishi Dhawan",1,0,1,0,"All","All","All",Inf,100
"Aditya Tare",2014,"Shahbaz Nadeem",4,0,6,0,"All","All","All",Inf,66.6666666666667
"Aditya Tare",2014,"Shakib Al Hasan",2,1,6,0,"All","All","All",2,33.3333333333333
"Aditya Tare",2014,"Sunil Narine",9,0,6,0,"All","All","All",Inf,150
"Aditya Tare",2014,"Varun Aaron",7,1,5,0,"All","All","All",7,140
"Aditya Tare",2014,"Vinay Kumar",12,0,8,0,"All","All","All",Inf,150
"Aditya Tare",2014,"Wayne Parnell",0,1,2,0,"All","All","All",0,0
"Aditya Tare",2015,"Anureet Singh",3,1,4,0,"All","All","All",3,75
"Aditya Tare",2015,"Morne Morkel",6,0,4,0,"All","All","All",Inf,150
"Aditya Tare",2015,"Sandeep Sharma",4,0,6,0,"All","All","All",Inf,66.6666666666667
"Aditya Tare",2015,"Shakib Al Hasan",1,1,3,0,"All","All","All",1,33.3333333333333
"Aditya Tare",2016,"Ashok Dinda",0,1,3,0,"All","All","All",0,0
"Aditya Tare",2016,"Mitchell Marsh",6,0,8,0,"All","All","All",Inf,75
"Aditya Tare",2016,"Sandeep Sharma",0,1,1,1,"All","All","All",0,0
"Aditya Tare",2016,"Thisara Perera",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Aditya Tare",2017,"Ashok Dinda",0,0,4,0,"All","All","All",NA,0
"Aditya Tare",2017,"Billy Stanlake",9,0,9,0,"All","All","All",Inf,100
"Aditya Tare",2017,"Deepak Chahar",0,1,1,0,"All","All","All",0,0
"Aditya Tare",2017,"Iqbal Abdulla",7,0,3,0,"All","All","All",Inf,233.333333333333
"Aditya Tare",2017,"Mitchell Johnson",0,1,1,1,"All","All","All",0,0
"Aditya Tare",2017,"Tymal Mills",0,1,3,0,"All","All","All",0,0
"Aditya Tare",2017,"Yuzvendra Chahal",2,0,2,0,"All","All","All",Inf,100
"Adrian Barath",2010,"Andrew Symonds",1,0,1,0,"All","All","All",Inf,100
"Adrian Barath",2010,"Daniel Vettori",1,0,4,0,"All","All","All",Inf,25
"Adrian Barath",2010,"Harbhajan Singh",13,0,7,0,"All","All","All",Inf,185.714285714286
"Adrian Barath",2010,"Jean-Paul Duminy",0,1,1,0,"All","All","All",0,0
"Adrian Barath",2010,"Lasith Malinga",4,0,2,0,"All","All","All",Inf,200
